e,n,u 
604.5396092668775,-1945.8862104597483,176.5389240400433
603.5396092937394,-1945.886408447814,176.53896411589773
602.5396093192643,-1945.8866064055674,176.53900403337104
601.5396093462232,-1945.8868043325338,176.53904379367725
600.539609371994,-1945.887002228823,176.53908339860357
599.5396093987533,-1945.8872000954932,176.5391228462742
598.5396094252649,-1945.8873979307034,176.53916213941642
597.5396094510577,-1945.8875957365224,176.53920127281407
596.5396094767756,-1945.8877935111423,176.53924025058666
595.5396095034821,-1945.887991255458,176.53927907123676
594.5396095287283,-1945.888188969155,176.53931773558827
593.5396095513511,-1945.888386652801,176.53935624290108
592.539609580851,-1945.8885843052572,176.53939459341393
591.539609605105,-1945.8887819282295,176.53943278858634
590.5396096345785,-1945.8889795199648,176.53947082550013
589.5396096575441,-1945.889177081276,176.5395087046732
588.5396096840469,-1945.8893746122772,176.53954642791547
587.5396097104748,-1945.8895721127649,176.53958399539937
586.5396097366053,-1945.8897695832088,176.53962140710263
585.5396097629075,-1945.8899670228388,176.53965865906093
584.5396097884668,-1945.8901644319942,176.53969575546114
583.5396098157325,-1945.890361810532,176.53973269556832
582.5396098394345,-1945.8905591588882,176.53976947796292
581.5396098673914,-1945.8907564763927,176.5398061053006
580.5396098927249,-1945.8909537640748,176.53984257555493
579.5396099189975,-1945.8911510205842,176.539878887879
578.539609944255,-1945.8913482464488,176.53991504377097
577.5396099714911,-1945.8915454427802,176.53995104406658
576.5396099964994,-1945.8917426081662,176.53998688638166
575.5396100220512,-1945.8919397430452,176.54002257175256
574.539610051363,-1945.8921368471445,176.54005810121453
573.5396100748347,-1945.8923339212374,176.5400934726468
572.5396101007307,-1945.8925309650851,176.540128688482
571.5396101262792,-1945.8927279777922,176.54016374777342
570.5396101498227,-1945.8929249604553,176.54019864884026
569.5396101763348,-1945.893121912756,176.54023339614747
568.5396102014105,-1945.8933188341507,176.54026798323628
567.539610227129,-1945.8935157251758,176.54030241530717
566.5396102531186,-1945.8937125864381,176.54033668938172
565.5396102781922,-1945.8939094162793,176.5403708091285
564.5396103064811,-1945.894106216143,176.54040477099556
563.5396103303158,-1945.8943029851914,176.54043857555064
562.5396103570198,-1945.8944997246547,176.54047222424202
561.5396103835496,-1945.8946964325523,176.5405057154261
560.5396104088416,-1945.8948931105044,176.54053905011153
559.5396104366312,-1945.8950897576499,176.5405722263102
558.5396104603877,-1945.8952863749273,176.54060524884977
557.5396104857018,-1945.8954829608094,176.54063811231765
556.5396105136128,-1945.8956795171653,176.54067081900308
555.5396105371688,-1945.8958760428425,176.54070337030305
554.53961055966,-1945.896072537464,176.54073576427407
553.5396105888552,-1945.8962690024623,176.54076800218672
552.5396106122603,-1945.8964654362658,176.5408000832769
551.5396106424928,-1945.8966618398388,176.54083200640383
550.5396106653765,-1945.8968582134505,176.54086377295437
549.5396106908571,-1945.8970545563932,176.5408953829446
548.5396107169308,-1945.897250868326,176.54092683706483
547.5396107424347,-1945.8974471500455,176.54095813453023
546.539610767146,-1945.897643400879,176.5409892755411
545.5396107939098,-1945.8978396220743,176.54102025797647
544.5396108187676,-1945.8980358124486,176.54105108429155
543.5396108439464,-1945.8982319721003,176.54108175377337
542.5396108701138,-1945.8984281019052,176.54111226604408
541.5396108953158,-1945.8986242007911,176.54114262291245
540.5396109206159,-1945.8988202689675,176.54117282301434
539.5396109464098,-1945.8990163071398,176.54120286509766
538.5396109730193,-1945.899212314975,176.54123275111078
537.5396109965602,-1945.8994082916429,176.54126248044093
536.5396110231434,-1945.8996042387578,176.54129205285494
535.5396110462622,-1945.899800154457,176.54132146974956
534.5396110729919,-1945.8999960401986,176.54135072764552
533.5396111021457,-1945.9001918952383,176.54137983003346
532.5396111243463,-1945.900387720108,176.54140877477016
531.539611149243,-1945.900583514674,176.54143756482858
530.5396111754746,-1945.9007792785442,176.5414661957488
529.5396112003451,-1945.9009750117043,176.54149467234163
528.5396112265503,-1945.9011707141683,176.54152298979614
527.53961125179,-1945.9013663866276,176.54155115167043
526.5396112764598,-1945.9015620286455,176.54157915693474
525.5396113011781,-1945.9017576397705,176.54160700449165
524.539611327207,-1945.901953221173,176.54163469669692
523.5396113524436,-1945.9021487719176,176.5416622324032
522.5396113772335,-1945.9023442913845,176.54168960963898
521.5396114023939,-1945.9025397809976,176.54171683084945
520.5396114285431,-1945.9027352400776,176.54174389498206
519.5396114518462,-1945.9029306688913,176.54177080218687
518.5396114785135,-1945.9031260669053,176.54179755460217
517.539611505971,-1945.9033214343403,176.5418241460418
516.5396115294451,-1945.903516771633,176.54185058485217
515.5396115524727,-1945.9037120783332,176.54187686505918
514.5396115769345,-1945.9039073544748,176.5419029880544
513.5396116047602,-1945.9041026005025,176.54192895612664
512.5396116297402,-1945.9042978162636,176.5419547672712
511.53961165499106,-1945.9044930006621,176.5419804207304
510.53961168244336,-1945.9046881555146,176.5420059185265
509.53961170561433,-1945.904883279127,176.54203125804702
508.53961173071434,-1945.9050783723374,176.54205644116325
507.5396117550219,-1945.9052734355757,176.54208146764728
506.5396117810357,-1945.9054684677399,176.54210633792707
505.5396118078653,-1945.9056634702524,176.54213105200353
504.5396118299683,-1945.9058584413226,176.5421556079824
503.5396118531097,-1945.9060533827283,176.54218000769123
502.53961188040665,-1945.9062482933737,176.5422042503721
501.53961190512985,-1945.9064431734655,176.54222833708837
500.5396119310644,-1945.90663802324,176.54225226661544
499.53961195588465,-1945.9068328424612,176.54227603773916
498.5396119806795,-1945.9070276311234,176.54229965409013
497.5396120070815,-1945.907222389488,176.54232311213252
496.53961203140466,-1945.9074171174557,176.54234641501807
495.53961205654355,-1945.907611814629,176.54236956192233
494.53961208368526,-1945.9078064815249,176.54239254939887
493.5396121081297,-1945.9080011180174,176.54241538290444
492.5396121316328,-1945.908195723989,176.5424380569546
491.53961215627356,-1945.9083902992909,176.54246057688306
490.5396121808635,-1945.9085848442487,176.54248293704433
489.53961220708607,-1945.908779359151,176.54250514380277
488.5396122289777,-1945.9089738428588,176.54252719130005
487.53961225534687,-1945.9091682963879,176.54254908354034
486.5396122797606,-1945.9093627195982,176.54257081858572
485.53961230538573,-1945.9095571120342,176.54259239653067
484.5396123303913,-1945.9097514743025,176.54261381683528
483.53961235336783,-1945.9099458061287,176.5426350829685
482.53961238079626,-1945.9101401070766,176.54265618902792
481.5396124053049,-1945.91033437832,176.54267714104992
480.5396124314206,-1945.9105286183515,176.5426979349412
479.5396124558532,-1945.9107228284631,176.5427185724675
478.5396124817695,-1945.9109170077418,176.54273905381194
477.5396125053347,-1945.9111111566822,176.54275937908096
476.539612528676,-1945.9113052750174,176.5427795456792
475.5396125557277,-1945.9114993630756,176.54279955529427
474.5396125789192,-1945.9116934203837,176.54281941037573
473.53961260643933,-1945.9118874471926,176.54283910733238
472.5396126295052,-1945.9120814436433,176.54285864688825
471.5396126536095,-1945.9122754099724,176.54287803026267
470.5396126787521,-1945.9124693459514,176.54289725750016
469.5396127026073,-1945.912663250659,176.54291632752012
468.53961272995014,-1945.9128571253311,176.54293524057908
467.53961275377884,-1945.9130509693184,176.54295399699998
466.53961277820065,-1945.9132447832103,176.54297259737297
465.5396128026214,-1945.913438566484,176.54299103900883
464.53961282817966,-1945.9136323195453,176.54300932643423
463.53961285462753,-1945.9138260417076,176.5430274548993
462.5396128760523,-1945.9140197332304,176.5430454281796
461.53961290002445,-1945.9142133948155,176.5430632437808
460.5396129253569,-1945.9144070257175,176.54308090519356
459.5396129508613,-1945.9146006264914,176.543098406728
458.53961297812157,-1945.9147941963734,176.54311575299926
457.53961300070495,-1945.91498773591,176.54313294193656
456.53961302543996,-1945.9151812450316,176.54314997440264
455.5396130502235,-1945.9153747230325,176.54316684920593
454.53961307448685,-1945.9155681712314,176.54318356825104
453.53961309907095,-1945.9157615889362,176.5432001304186
452.5396131245941,-1945.9159549756966,176.54321653461147
451.5396131492014,-1945.9161483324071,176.54323278420998
450.53961317558884,-1945.9163416593099,176.54324887435882
449.5396131995018,-1945.9165349548816,176.54326481064749
448.5396132211373,-1945.916728220011,176.54328058788155
447.53961324591444,-1945.9169214548106,176.54329621030394
446.5396132726943,-1945.917114659104,176.54331167334306
445.5396132958864,-1945.9173078328172,176.54332698272282
444.5396133218485,-1945.9175009765795,176.54334213435686
443.5396133458552,-1945.9176940893376,176.5433571289292
442.5396133701827,-1945.9178871718302,176.54337196657968
441.53961339676107,-1945.9180802238168,176.54338664973005
440.5396134189589,-1945.9182732453403,176.54340117250047
439.5396134438033,-1945.9184662366058,176.54341553960757
438.53961346785536,-1945.9186591967568,176.5434297503043
437.53961349089207,-1945.9188521269487,176.54344380443547
436.53961351514033,-1945.9190450265949,176.54345770142214
435.53961354064955,-1945.919237895878,176.54347144220475
434.53961356803813,-1945.919430734348,176.5434850256865
433.53961359124474,-1945.9196235426293,176.5434984526416
432.5396136154401,-1945.9198163203778,176.54351172251876
431.53961363862027,-1945.9200090674817,176.54352483596375
430.53961366412517,-1945.9202017846608,176.54353779179633
429.53961368883756,-1945.9203944709534,176.54355059117438
428.5396137128567,-1945.9205871269544,176.54356323593572
427.5396137370973,-1945.9207797523243,176.5435757218927
426.5396137610404,-1945.9209723471936,176.54358805215827
425.53961378730816,-1945.9211649116805,176.54360022490027
424.5396138112248,-1945.9213574458297,176.54361224156685
423.53961383380437,-1945.9215499489812,176.54362409998578
422.53961386130675,-1945.921742422385,176.54363580292494
421.53961388381026,-1945.9219348641764,176.5436473468925
420.5396139084413,-1945.9221272762975,176.54365873822002
419.5396139325763,-1945.9223196587861,176.54366996978098
418.53961395713134,-1945.9225120097753,176.5436810466128
417.53961398101717,-1945.9227043304138,176.5436919648634
416.5396140068817,-1945.9228966208334,176.543702727651
415.5396140311865,-1945.9230888802686,176.5437133322576
414.53961405403084,-1945.9232811095426,176.54372378047702
413.5396140768002,-1945.9234733087599,176.54373407284913
412.53961410238924,-1945.9236654768376,176.543744208683
411.5396141269134,-1945.9238576150021,176.54375418696588
410.53961415220385,-1945.9240497221897,176.54376400832632
409.53961417675123,-1945.9242417989028,176.543773674129
408.53961420067924,-1945.924433845905,176.54378318220233
407.5396142255959,-1945.9246258614603,176.54379253337555
406.53961424877986,-1945.9248178471412,176.54380172719823
405.5396142737198,-1945.9250098023876,176.54381076566892
404.53961429799057,-1945.9252017268261,176.54381964564726
403.5396143233494,-1945.9253936206405,176.54382837051855
402.5396143461345,-1945.9255854848157,176.5438369392478
401.539614369141,-1945.9257773181312,176.54384534921718
400.53961439318596,-1945.9259691204106,176.54385360318287
399.5396144168837,-1945.9261608926925,176.54386170038282
398.5396144442917,-1945.9263526344685,176.54386964064366
397.5396144671221,-1945.9265443460365,176.54387742549721
396.5396144911142,-1945.9267360268757,176.543885052265
395.5396145154767,-1945.9269276774037,176.54389252309602
394.5396145392197,-1945.927119297307,176.54389983637577
393.53961456372883,-1945.9273108864618,176.5439069926889
392.5396145879404,-1945.9275024453445,176.5439139932658
391.53961461314066,-1945.9276939739232,176.5439208367203
390.5396146346043,-1945.9278854720585,176.54392752355898
389.53961465772466,-1945.9280769398506,176.5439340530748
388.53961468450564,-1945.9282683767253,176.54394042475502
387.53961470849015,-1945.9284597832882,176.5439466404933
386.5396147324991,-1945.9286511592463,176.54395270244413
385.53961475690255,-1945.9288425048342,176.54395860449415
384.5396147826166,-1945.9290338204705,176.54396435123687
383.5396148051627,-1945.9292251052593,176.54396993928123
382.53961482968754,-1945.929416359372,176.54397537195138
381.53961485341983,-1945.9296075830555,176.54398064807793
380.53961487635956,-1945.92979877631,176.54398576766113
379.5396149043455,-1945.9299899392097,176.54399072986013
378.53961492609596,-1945.9301810713976,176.54399553528168
377.5396149486621,-1945.9303721737053,176.54400018454413
376.5396149721673,-1945.9305632452974,176.5440046757875
375.5396149983192,-1945.9307542861745,176.5440090114563
374.5396150223427,-1945.9309452964721,176.54401319102686
373.53961504569696,-1945.9311362766473,176.54401721197178
372.53961507036195,-1945.9313272259571,176.54402107778725
371.53961509453075,-1945.9315181454058,176.54402478388027
370.5396151212229,-1945.9317090340612,176.54402833643638
369.53961514417836,-1945.931899892045,176.544031732421
368.5396151664646,-1945.9320907196782,176.54403496982434
367.539615189344,-1945.9322815167588,176.54403805126879
366.539615215216,-1945.932472283418,176.54404097498946
365.5396152376236,-1945.93266302049,176.54404374283536
364.53961526168797,-1945.9328537258475,176.54404635362465
363.5396152856774,-1945.933044401377,176.5440488085223
362.5396153114966,-1945.9332350461386,176.54405110513375
361.53961533523693,-1945.9334256605036,176.54405324658802
360.53961535768985,-1945.9336162447398,176.54405523060268
359.5396153802409,-1945.9338067982665,176.54405705785086
358.5396154057846,-1945.9339973209148,176.54405872746418
357.5396154297444,-1945.9341878133237,176.54406024272788
356.5396154519218,-1945.934378275675,176.54406159969994
355.53961547803215,-1945.9345687072794,176.5440627997109
354.53961550213745,-1945.934759107925,176.54406384167464
353.5396155262671,-1945.93494947888,176.54406472967332
352.5396155501729,-1945.9351398192302,176.5440654590015
351.5396155744988,-1945.9353301287663,176.54406603346763
350.5396155979329,-1945.9355204079645,176.54406644941935
349.53961561923853,-1945.9357106568123,176.5440667092284
348.5396156437595,-1945.9359008756824,176.54406681115802
347.53961566776024,-1945.9360910633795,176.54406675759617
346.5396156914138,-1945.9362812201648,176.544066547446
345.53961571650143,-1945.936471347305,176.54406617990634
344.53961574079653,-1945.9366614435594,176.54406565591233
343.5396157645217,-1945.9368515096003,176.54406497526344
342.5396157914623,-1945.9370415449785,176.54406413686831
341.5396158142705,-1945.937231550351,176.5440631428877
340.53961583829016,-1945.9374215242635,176.54406199194005
339.5396158601317,-1945.9376114685563,176.544060683731
338.5396158834569,-1945.9378013817875,176.54405921938456
337.5396159057173,-1945.9379912651054,176.54405759748715
336.53961593106965,-1945.9381811181395,176.54405581979262
335.53961595562953,-1945.938370940516,176.54405388559888
334.5396159796195,-1945.9385607319932,176.54405179488379
333.53961600454863,-1945.938750493212,176.54404954606082
332.5396160275719,-1945.938940224067,176.54404714102844
331.53961605158395,-1945.9391299241602,176.54404457896248
330.5396160725273,-1945.9393195942287,176.5440418599914
329.5396160951273,-1945.9395092334967,176.54403898378627
328.5396161204236,-1945.939698842918,176.54403595281406
327.5396161444325,-1945.9398884210682,176.5440327646242
326.53961616982576,-1945.9400779684763,176.54402941828164
325.5396161940308,-1945.9402674865787,176.54402591629275
324.5396162166762,-1945.940456973468,176.54402225616752
323.5396162401869,-1945.9406464299748,176.54401844095753
322.53961626740784,-1945.9408358562043,176.54401446876454
321.53961628923423,-1945.941025251716,176.54401033854117
320.53961631165373,-1945.9412146166749,176.5440060523589
319.53961633439394,-1945.9414039515973,176.54400160921023
318.53961635866756,-1945.9415932556408,176.54399701086538
317.5396163825443,-1945.9417825297323,176.54399225476914
316.53961640624686,-1945.9419717727158,176.54398734107667
315.53961643215075,-1945.942160985467,176.54398227185425
314.53961645426836,-1945.9423501680496,176.54397704498598
313.53961647960125,-1945.942539319741,176.54397166041593
312.53961650236033,-1945.9427284411072,176.54396611983697
311.53961652464886,-1945.9429175321686,176.54396042457444
310.5396165471093,-1945.9431065926447,176.54395456952216
309.5396165732062,-1945.9432956227195,176.54394856051005
308.53961659524447,-1945.9434846222268,176.54394239302223
307.53961661943447,-1945.943673591091,176.54393606910782
306.53961664577605,-1945.9438625297687,176.543929588678
305.53961666810875,-1945.9440514373764,176.54392295084693
304.5396166921478,-1945.9442403155092,176.5439161565006
303.53961671450367,-1945.944429162808,176.5439092059671
302.5396167373533,-1945.944617979417,176.54390209754797
301.5396167640125,-1945.944806765429,176.54389483416128
300.539616783669,-1945.944995521088,176.54388741218202
299.53961680891615,-1945.9451842465032,176.54387983461152
298.53961683292556,-1945.945372941287,176.54387210067569
297.53961685826977,-1945.9455616058312,176.54386420751263
296.5396168804218,-1945.9457502395871,176.5438561596157
295.5396169044533,-1945.9459388429866,176.543847954329
294.5396169275192,-1945.9461274159246,176.54383959355113
293.53961694952034,-1945.946315958492,176.54383107531118
292.5396169752317,-1945.9465044703252,176.54382240017668
291.53961699876504,-1945.946692951853,176.54381356791436
290.5396170217285,-1945.9468814031673,176.5438045789972
289.539617045285,-1945.9470698237005,176.54379543416565
288.5396170693353,-1945.9472582137726,176.5437861314042
287.5396170933107,-1945.9474465731025,176.5437766729288
286.5396171171616,-1945.94763490265,176.54376705757613
285.5396171381664,-1945.9478232012457,176.54375728542925
284.53961716077833,-1945.9480114697722,176.5437473549295
283.5396171876947,-1945.9481997071728,176.54373727040274
282.53961721094817,-1945.948387914483,176.5437270261922
281.53961723355803,-1945.9485760916841,176.5437166283059
280.5396172576757,-1945.9487642375364,176.5437060703623
279.5396172815454,-1945.9489523537563,176.543695357535
278.53961730546365,-1945.9491404390842,176.54368448700035
277.53961732846597,-1945.9493284941334,176.5436734619156
276.5396173504035,-1945.9495165185836,176.54366227941313
275.539617375779,-1945.9497045125865,176.54365093905318
274.5396173996444,-1945.949892476245,176.5436394413647
273.53961742232156,-1945.9500804092265,176.5436277882963
272.5396174462598,-1945.950268311845,176.5436159790243
271.5396174694793,-1945.95045618393,176.54360401022973
270.5396174940591,-1945.950644025332,176.54359188724703
269.5396175164608,-1945.950831836886,176.54357960704738
268.53961754019724,-1945.9510196175152,176.54356716775385
267.5396175626222,-1945.9512073676174,176.54355457507393
266.5396175895984,-1945.9513950876647,176.5435418241134
265.5396176092753,-1945.9515827770194,176.54352891769508
264.5396176357798,-1945.9517704354582,176.54351585344693
263.53961765827523,-1945.9519580639694,176.5435026315754
262.53961768091847,-1945.9521456619543,176.54348925387865
261.53961770455044,-1945.9523332296349,176.54347571905947
260.5396177286024,-1945.9525207667302,176.54346202933363
259.53961775215834,-1945.9527082728218,176.54344818010753
258.53961777336315,-1945.9528957490325,176.54343417471688
257.5396177974372,-1945.953083194515,176.54342001368474
256.53961782111446,-1945.9532706095883,176.54340569498987
255.53961784488982,-1945.9534579944095,176.54339121943985
254.5396178693079,-1945.9536453486323,176.54337658891643
253.53961789394748,-1945.9538326717666,176.54336179967783
252.53961791462768,-1945.9540199649282,176.5433468538012
251.53961793934013,-1945.9542072279369,176.54333175280124
250.53961796137952,-1945.9543944602547,176.5433164939102
249.53961798690653,-1945.9545816625366,176.54330107805828
248.53961800919177,-1945.9547688336183,176.54328550657567
247.5396180336287,-1945.9549559747422,176.54326977853304
246.53961805546635,-1945.9551430843849,176.54325388975394
245.53961807943153,-1945.9553301648143,176.54323784824606
244.53961810611713,-1945.9555172139671,176.54322164827323
243.5396181289426,-1945.9557042332842,176.5432052935892
242.53961815176694,-1945.9558912219832,176.54318878016795
241.53961817362574,-1945.9560781795349,176.54317211138857
240.53961819775964,-1945.9562651072067,176.54315528401156
239.53961822021034,-1945.9564520042734,176.54313830040286
238.53961824392212,-1945.9566388707485,176.5431211606347
237.53961826778163,-1945.9568257073827,176.5431038649083
236.53961828869583,-1945.9570125129276,176.5430864104609
235.53961831270195,-1945.9571992879598,176.54306880026058
234.5396183364105,-1945.957386033177,176.54305103423542
233.53961835927691,-1945.9575727473257,176.5430331108147
232.53961838446804,-1945.9577594306347,176.5430150299594
231.53961840985653,-1945.9579460842856,176.54299679408655
230.5396184310134,-1945.9581327071082,176.54297840083495
229.53961845667186,-1945.9583192994642,176.5429598484062
228.5396184784703,-1945.9585058615276,176.54294114135485
227.53961850148013,-1945.9586923930449,176.542922277159
226.5396185245384,-1945.9588788938984,176.54290325521112
225.53961854828907,-1945.9590653647938,176.5428840791422
224.53961857119756,-1945.9592518046202,176.54286474567743
223.53961859526783,-1945.9594382144035,176.54284525399356
222.53961861765495,-1945.9596245933528,176.54282560612245
221.5396186414265,-1945.9598109417886,176.54280580005405
220.53961866539544,-1945.9599972605668,176.54278583896814
219.53961868607303,-1945.9601835479616,176.54276572131073
218.53961871184643,-1945.9603698054127,176.54274544716566
217.53961873556514,-1945.9605560317225,176.54272501403238
216.53961875925862,-1945.9607422281586,176.54270442599295
215.53961878215952,-1945.9609283941659,176.54268368141004
214.53961880738518,-1945.961114529562,176.54266277934812
213.53961882954206,-1945.9613006342481,176.54264172051444
212.53961885357836,-1945.9614867085777,176.542620504291
211.53961887486787,-1945.9616727525495,176.54259913311103
210.53961889915,-1945.9618587661002,176.54257760420717
209.5396189212541,-1945.9620447493455,176.5425559181752
208.53961894484186,-1945.9622307019865,176.54253407591733
207.53961896897306,-1945.9624166241204,176.5425120767148
206.53961899092621,-1945.962602515263,176.54248992051765
205.5396190153033,-1945.962788376618,176.5424676086348
204.53961903762564,-1945.9629742072889,176.54244513767503
203.53961906059072,-1945.96316000759,176.5424225116974
202.53961908437154,-1945.9633457773255,176.542399729694
201.53961910664222,-1945.9635315162598,176.5423767904511
200.5396191320786,-1945.9637172250339,176.54235369238745
199.53961915570844,-1945.9639029033526,176.54233044008555
198.53961917827348,-1945.964088551301,176.54230703032158
197.5396191993284,-1945.9642741689051,176.54228346322907
196.53961922369794,-1945.9644597557553,176.54225974036126
195.53961924838825,-1945.96464531234,176.5422358605715
194.53961927129615,-1945.9648308384103,176.54221182257908
193.53961929501972,-1945.965016333687,176.5421876286054
192.53961931750553,-1945.9652017985602,176.54216327822178
191.5396193433059,-1945.965387233594,176.54213877188528
190.53961936576528,-1945.9655726372898,176.54211410799144
189.53961938782783,-1945.965758010805,176.54208928639065
188.53961941021115,-1945.965943354055,176.54206430786775
187.5396194345731,-1945.9661286668572,176.54203917392624
186.5396194583652,-1945.9663139487607,176.5420138834633
185.53961948114215,-1945.9664992009336,176.5419884363905
184.5396195066891,-1945.9666844220126,176.5419628317938
183.53961952711379,-1945.9668696130007,176.54193706995227
182.53961955018508,-1945.9670547730452,176.54191115258055
181.53961957330486,-1945.9672399028832,176.54188507736814
180.5396195976857,-1945.967425002358,176.54185884595188
179.5396196201607,-1945.967610071926,176.54183245823737
178.5396196437975,-1945.9677951098508,176.54180591261468
177.53961966852233,-1945.9679801180657,176.54177921170742
176.5396196903018,-1945.9681650951914,176.54175235207913
175.53961971289704,-1945.9683500422086,176.5417253363363
174.53961973564,-1945.9685349591566,176.54169816467953
173.53961975959436,-1945.9687198453298,176.54167083592216
172.53961978364686,-1945.9689047007937,176.5416433503986
171.53961980735215,-1945.9690895258027,176.54161570819787
170.53961982999263,-1945.9692743204414,176.54158790853495
169.53961985389418,-1945.9694590844886,176.54155995271282
168.5396198750489,-1945.969643819092,176.5415318417564
167.53961990048265,-1945.9698285220993,176.5415035719119
166.5396199224023,-1945.9700131948794,176.5414751453402
165.53961994696863,-1945.9701978369442,176.5414465631937
164.53961996913415,-1945.970382448945,176.54141782394157
163.53961999500999,-1945.9705670304402,176.54138892775075
162.53962001576355,-1945.9707515816158,176.54135987435927
161.539620041118,-1945.9709361020052,176.54133066380638
160.53962006117717,-1945.9711205918138,176.54130129714963
159.5396200874951,-1945.9713050513396,176.54127177470139
158.5396201074286,-1945.971489480062,176.5412420925635
157.53962013310178,-1945.971673878861,176.5412122577021
156.53962015516166,-1945.9718582472954,176.54118226418694
155.53962017905127,-1945.9720425849616,176.54115211238542
154.53962020358358,-1945.9722268918013,176.541121805655
153.53962022616048,-1945.9724111685512,176.54109134168522
152.53962024866246,-1945.9725954147873,176.54106072195697
151.53962027237588,-1945.9727796304778,176.54102994508418
150.53962029685536,-1945.9729638158767,176.54099901115552
149.53962032071536,-1945.973147971108,176.5409679195866
148.53962034294187,-1945.973332095688,176.54093667277152
147.5396203671711,-1945.9735161888473,176.54090526675094
146.5396203884309,-1945.9737002523475,176.54087370570755
145.53962041090213,-1945.973884285302,176.54084198751923
144.53962043490668,-1945.9740682880633,176.54081011400137
143.53962045735148,-1945.9742522602976,176.54077808221388
142.53962048150262,-1945.9744362021427,176.54074589408896
141.53962050280774,-1945.9746201128073,176.54071354921433
140.53962052675945,-1945.9748039934425,176.5406810486317
139.5396205494237,-1945.9749878434918,176.54064839069792
138.53962057614424,-1945.9751716633289,176.54061557367635
137.53962059628324,-1945.9753554523893,176.54058260198207
136.53962062240868,-1945.9755392105399,176.5405494737107
135.5396206459107,-1945.975722939325,176.5405161882672
134.53962066973352,-1945.9759066371591,176.5404827460349
133.53962069053725,-1945.9760903046943,176.54044914792757
132.53962071477898,-1945.9762739410967,176.54041539209578
131.5396207372879,-1945.9764575476245,176.54038147891367
130.53962076182515,-1945.976641123431,176.54034741134257
129.53962078403538,-1945.97682466884,176.54031318373154
128.53963422387886,-1945.9820081603307,176.54027726723183
127.53974949623658,-1945.997191061027,176.54023812039065
126.54020498937427,-1946.0273699299432,176.54019420432536
125.54146391936288,-1946.0775322905824,176.5401439798777
124.54428886554075,-1946.1526448702225,176.5400859078115
123.54981554442199,-1946.257634384181,176.54001845170677
122.55962515129546,-1946.3973590278274,176.53994009102655
121.57581429914461,-1946.5765689289974,176.53984932251262
120.60106110154034,-1946.7998539282012,176.53974468872713
119.63868568426734,-1947.071577203026,176.5396247862608
118.69270273204728,-1947.3957935355072,176.5394882920964
117.76786333755102,-1947.7761513523114,176.5393339976107
116.86968282266332,-1948.215778156559,176.53916084038178
116.00445068452845,-1948.7171495908956,176.5389679426267
115.17921847673779,-1949.2819431440403,176.5387546581938
114.40176089380287,-1949.910878477794,176.5385206282417
113.68050532874624,-1950.603547476942,176.53826582486852
113.02442495119675,-1951.3582384456295,176.53799061452162
112.44289074352545,-1952.1717603433483,176.53769581407704
111.94547845353092,-1953.039274554775,176.53738274100436
111.54134278360013,-1953.953973546194,176.53705333328116
111.23014411040913,-1954.9043183568888,176.53671115390517
111.01008559802153,-1955.8798049619984,176.5363594732521
110.87823884384738,-1956.8710750027037,176.5360012297201
110.8311850074358,-1957.869967285529,176.53563899918277
110.86500986701441,-1958.869394989437,176.53527504399437
110.97547268747445,-1959.863275173244,176.53491130843287
111.15814444414733,-1960.8464490584834,176.53454947121787
111.40851894062777,-1961.814598050712,176.53419094681323
111.7221006696088,-1962.7641591939127,176.53383691468235
112.09447266980979,-1963.6922426828132,176.53348834523223
112.52134771506383,-1964.5965532341197,176.53314602624772
112.99860555882832,-1965.4753164728409,176.53281057945833
113.52231884517006,-1966.3272109998409,176.53248248488723
114.0887697374985,-1967.151306430739,176.5321620973063
114.69445924684396,-1967.9470074524363,176.53184966351165
115.33611072720592,-1968.7140037253573,176.5315453394079
116.01066889341584,-1969.4522253673288,176.53124919918378
116.71529544889322,-1970.1618036459306,176.53096125815864
117.44736220768877,-1970.8430364852725,176.53068146620996
118.20444242275465,-1971.4963583616625,176.53040973514788
118.98430090989655,-1972.1223141659611,176.5301459401868
119.78488343794484,-1972.7215366209728,176.5298899192636
120.60430572116752,-1973.2947268707915,176.52964148961473
121.44084231785006,-1973.842637868673,176.52940045061
122.29291564847367,-1974.366060245406,176.52916658406662
123.15908526107368,-1974.8658103350392,176.52893966618507
124.03803749705891,-1975.3427200944916,176.52871946085372
124.92857561563164,-1975.7976286704943,176.52850572909813
125.82961043093096,-1976.2313753901856,176.528298232684
126.74015149425367,-1976.6447939763716,176.5280967307139
127.65929883644324,-1977.0387078324968,176.52790098471547
128.58623525457952,-1977.4139262243866,176.52771075621496
129.52021916083146,-1977.7712412440878,176.52752581451364
130.46057796313386,-1978.111425434903,176.52734593305354
131.40670194611698,-1978.4352299723191,176.52717088780594
132.35803862678063,-1978.7433833248267,176.5270004645289
133.31408759542103,-1979.036590310956,176.52683445316075
134.27439577063296,-1979.3155314893097,176.52667265190297
135.2385530445075,-1979.580862831544,176.52651486144777
136.20618832755267,-1979.8332156219344,176.52636089420787
137.1769659163871,-1980.0731965517682,176.52621056816736
138.15058219029555,-1980.3013879620833,176.5260637073751
139.12676261791503,-1980.5183482204475,176.52592014380383
140.10525898852148,-1980.7246121893816,176.52577971478172
141.08584696037363,-1980.9206917783063,176.52564226548265
142.0683237739566,-1981.107076556858,176.5255076486497
143.05250621310515,-1981.2842344057779,176.52537572116262
