ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
1.098205875690385191e+01,7.300463787037847396e+01,1.768168038470814452e+02
1.098205875767110840e+01,7.300464701974438242e+01,1.768167492922299573e+02
1.098205875843836665e+01,7.300465616911029088e+01,1.768166947373784694e+02
1.098205875920562491e+01,7.300466531847618512e+01,1.768166401825269816e+02
1.098205875997288139e+01,7.300467446784207937e+01,1.768165856276754937e+02
1.098205876074013965e+01,7.300468361720798782e+01,1.768165310728240058e+02
1.098205876150739613e+01,7.300469276657389628e+01,1.768164765179725180e+02
1.098205876227465261e+01,7.300470191593980473e+01,1.768164219631210301e+02
1.098205876304191086e+01,7.300471106530571319e+01,1.768163674082695422e+02
1.098205876380916912e+01,7.300472021467162165e+01,1.768163128534180544e+02
1.098205876457642560e+01,7.300472936403751589e+01,1.768162582985665665e+02
1.098205876534368386e+01,7.300473851340341014e+01,1.768162037437150786e+02
1.098205876611094212e+01,7.300474766276931859e+01,1.768161491888635908e+02
1.098205876687819682e+01,7.300475681213522705e+01,1.768160946340121029e+02
1.098205876764545508e+01,7.300476596150113551e+01,1.768160400791606151e+02
1.098205876841271333e+01,7.300477511086704396e+01,1.768159855243091272e+02
1.098205876917996981e+01,7.300478426023293821e+01,1.768159309694576393e+02
1.098205876994722807e+01,7.300479340959884667e+01,1.768158764146061515e+02
1.098205877071448455e+01,7.300480255896475512e+01,1.768158218597546636e+02
1.098205877148174281e+01,7.300481170833066358e+01,1.768157673049031757e+02
1.098205877224899929e+01,7.300482085769657203e+01,1.768157127500516879e+02
1.098205877301625577e+01,7.300483000706248049e+01,1.768156581952002000e+02
1.098205877378351403e+01,7.300483915642837474e+01,1.768156036403487121e+02
1.098205877455077228e+01,7.300484830579428319e+01,1.768155490854972243e+02
1.098205877531802876e+01,7.300485745516019165e+01,1.768154945306457364e+02
1.098205877608528702e+01,7.300486660452610010e+01,1.768154399757942485e+02
1.098205877685254350e+01,7.300487575389200856e+01,1.768153854209427607e+02
1.098205877761979998e+01,7.300488490325791702e+01,1.768153308660912728e+02
1.098205877838705824e+01,7.300489405262381126e+01,1.768152763112397849e+02
1.098205877915431650e+01,7.300490320198971972e+01,1.768152217563882971e+02
1.098205877992157298e+01,7.300491235135562818e+01,1.768151672015368092e+02
1.098205878068883123e+01,7.300492150072153663e+01,1.768151126466853214e+02
1.098205878145608949e+01,7.300493065008744509e+01,1.768150580918338335e+02
1.098205878222334420e+01,7.300493979945336775e+01,1.768150035369823456e+02
1.098205878299060245e+01,7.300494894881926200e+01,1.768149489821308578e+02
1.098205878375786071e+01,7.300495809818517046e+01,1.768148944272793699e+02
1.098205878452511719e+01,7.300496724755107891e+01,1.768148398724278820e+02
1.098205878529237545e+01,7.300497639691698737e+01,1.768147853175763942e+02
1.098205878605963370e+01,7.300498554628289583e+01,1.768147307627249063e+02
1.098205878682689018e+01,7.300499469564880428e+01,1.768146762078734184e+02
1.098205878759414666e+01,7.300500384501469853e+01,1.768146216530219306e+02
1.098205878836140315e+01,7.300501299438062119e+01,1.768145670981704427e+02
1.098205878912866140e+01,7.300502214374652965e+01,1.768145125433189548e+02
1.098205878989591966e+01,7.300503129311243811e+01,1.768144579884674670e+02
1.098205879066317614e+01,7.300504044247834656e+01,1.768144034336159791e+02
1.098205879143043440e+01,7.300504959184424081e+01,1.768143488787644912e+02
1.098205879219769088e+01,7.300505874121014926e+01,1.768142943239130034e+02
1.098205879296494736e+01,7.300506789057607193e+01,1.768142397690615155e+02
1.098205879373220561e+01,7.300507703994198039e+01,1.768141852142100277e+02
1.098205879449946387e+01,7.300508618930788884e+01,1.768141306593585398e+02
1.098205879526672035e+01,7.300509533867379730e+01,1.768140761045070519e+02
1.098205879603397861e+01,7.300510448803969155e+01,1.768140215496555641e+02
1.098205879680123687e+01,7.300511363740561421e+01,1.768139669948040762e+02
1.098205879756849157e+01,7.300512278677152267e+01,1.768139124399525883e+02
1.098205879833574983e+01,7.300513193613743113e+01,1.768138578851011005e+02
1.098205879910300808e+01,7.300514108550333958e+01,1.768138033302496126e+02
1.098205879987026456e+01,7.300515023486924804e+01,1.768137487753981247e+02
1.098205880063752282e+01,7.300515938423515649e+01,1.768136942205466369e+02
1.098205880140478108e+01,7.300516853360106495e+01,1.768136396656951490e+02
1.098205880217203756e+01,7.300517768296698762e+01,1.768135851108436611e+02
1.098205880293929404e+01,7.300518683233289607e+01,1.768135305559921733e+02
1.098205880370655052e+01,7.300519598169879032e+01,1.768134760011406854e+02
1.098205880447380878e+01,7.300520513106471299e+01,1.768134214462891975e+02
1.098205880524106703e+01,7.300521428043062144e+01,1.768133668914377097e+02
1.098205880600832351e+01,7.300522342979652990e+01,1.768133123365862218e+02
1.098205880677558177e+01,7.300523257916243836e+01,1.768132577817347340e+02
1.098205880754283825e+01,7.300524172852834681e+01,1.768132032268832461e+02
1.098205880831009473e+01,7.300525087789425527e+01,1.768131486720317582e+02
1.098205880907735299e+01,7.300526002726017794e+01,1.768130941171802704e+02
1.098205880984461125e+01,7.300526917662608639e+01,1.768130395623287825e+02
1.098205881061186773e+01,7.300527832599199485e+01,1.768129850074772946e+02
1.098205881137912598e+01,7.300528747535790330e+01,1.768129304526258068e+02
1.098205881214638424e+01,7.300529662472381176e+01,1.768128758977743189e+02
1.098205881291364072e+01,7.300530577408973443e+01,1.768128213429228310e+02
1.098205881368089720e+01,7.300531492345564288e+01,1.768127667880713432e+02
1.098205881444815546e+01,7.300532407282155134e+01,1.768127122332198553e+02
1.098205881521541194e+01,7.300533322218745980e+01,1.768126576783683674e+02
1.098205881598267020e+01,7.300534237155336825e+01,1.768126031235168796e+02
1.098205881674992845e+01,7.300535152091929092e+01,1.768125485686653917e+02
1.098205881751718493e+01,7.300536067028519938e+01,1.768124940138139038e+02
1.098205881828444141e+01,7.300536981965110783e+01,1.768124394589624160e+02
1.098205881905169790e+01,7.300537896901701629e+01,1.768123849041109281e+02
1.098205881981895615e+01,7.300538811838293896e+01,1.768123303492594403e+02
1.098205882058621441e+01,7.300539726774884741e+01,1.768122757944079524e+02
1.098205882135347089e+01,7.300540641711475587e+01,1.768122212395564645e+02
1.098205882212072915e+01,7.300541556648066432e+01,1.768121666847049767e+02
1.098205882288798740e+01,7.300542471584658699e+01,1.768121121298534888e+02
1.098205882365524211e+01,7.300543386521249545e+01,1.768120575750020009e+02
1.098205882442250036e+01,7.300544301457841811e+01,1.768120030201505131e+02
1.098205882518975862e+01,7.300545216394431236e+01,1.768119484652990252e+02
1.098205882595701510e+01,7.300546131331023503e+01,1.768118939104475373e+02
1.098205882672427336e+01,7.300547046267614348e+01,1.768118393555960495e+02
1.098205882749153162e+01,7.300547961204206615e+01,1.768117848007445616e+02
1.098205882825878810e+01,7.300548876140797461e+01,1.768117302458930737e+02
1.098205882902604458e+01,7.300549791077388306e+01,1.768116756910415859e+02
1.098205882979330283e+01,7.300550706013980573e+01,1.768116211361900980e+02
1.098205883056055931e+01,7.300551620950571419e+01,1.768115665813386101e+02
1.098205883132781757e+01,7.300552535887163685e+01,1.768115120264871223e+02
1.098205883209507583e+01,7.300553450823753110e+01,1.768114574716356344e+02
1.098205883286233231e+01,7.300554365760345377e+01,1.768114029167841466e+02
1.098205883362958879e+01,7.300555280696937643e+01,1.768113483619326587e+02
1.098205883439684527e+01,7.300556195633528489e+01,1.768112938070811708e+02
1.098205883516410353e+01,7.300557110570119335e+01,1.768112392522296830e+02
1.098205883593136178e+01,7.300558025506710180e+01,1.768111846973781951e+02
1.098205883669861826e+01,7.300558940443302447e+01,1.768111301425267072e+02
1.098205883746587652e+01,7.300559855379894714e+01,1.768110755876752194e+02
1.098205883823313478e+01,7.300560770316485559e+01,1.768110210328237315e+02
1.098205883900038948e+01,7.300561685253076405e+01,1.768109664779722436e+02
1.098205883976764774e+01,7.300562600189668672e+01,1.768109119231207558e+02
1.098205884053490600e+01,7.300563515126260938e+01,1.768108573682692679e+02
1.098205884130216248e+01,7.300564430062851784e+01,1.768108028134177800e+02
1.098205884206942073e+01,7.300565344999442630e+01,1.768107482585662922e+02
1.098205884283667899e+01,7.300566259936034896e+01,1.768106937037148043e+02
1.098205884360393547e+01,7.300567174872625742e+01,1.768106391488633164e+02
1.098205884437119195e+01,7.300568089809218009e+01,1.768105845940118286e+02
1.098205884513845021e+01,7.300569004745808854e+01,1.768105300391603407e+02
1.098205884590570669e+01,7.300569919682401121e+01,1.768104754843088529e+02
1.098205884667296495e+01,7.300570834618991967e+01,1.768104209294573650e+02
1.098205884744022320e+01,7.300571749555584233e+01,1.768103663746058771e+02
1.098205884820747968e+01,7.300572664492175079e+01,1.768103118197543893e+02
1.098205884897473616e+01,7.300573579428767346e+01,1.768102572649029014e+02
1.098205884974199442e+01,7.300574494365358191e+01,1.768102027100514135e+02
1.098205885050925090e+01,7.300575409301950458e+01,1.768101481551999257e+02
1.098205885127650916e+01,7.300576324238541304e+01,1.768100936003484378e+02
1.098205885204376564e+01,7.300577239175133570e+01,1.768100390454969499e+02
1.098205885281102390e+01,7.300578154111725837e+01,1.768099844906454621e+02
1.098205885357828215e+01,7.300579069048318104e+01,1.768099299357939742e+02
1.098205885434553863e+01,7.300579983984907528e+01,1.768098753809424863e+02
1.098205885511279511e+01,7.300580898921499795e+01,1.768098208260909985e+02
1.098205885588005337e+01,7.300581813858092062e+01,1.768097662712395106e+02
1.098205885664730985e+01,7.300582728794684328e+01,1.768097117163880228e+02
1.098205885741456811e+01,7.300583643731275174e+01,1.768096571615365349e+02
1.098205885818182637e+01,7.300584558667867441e+01,1.768096026066850470e+02
1.098205885894908285e+01,7.300585473604459708e+01,1.768095480518335592e+02
1.098205885971633933e+01,7.300586388541050553e+01,1.768094934969820713e+02
1.098205886048359758e+01,7.300587303477641399e+01,1.768094389421305834e+02
1.098205886125085406e+01,7.300588218414233665e+01,1.768093843872790956e+02
1.098205886201811232e+01,7.300589133350825932e+01,1.768093298324276077e+02
1.098205886278537058e+01,7.300590048287418199e+01,1.768092752775761198e+02
1.098205886355262706e+01,7.300590963224009045e+01,1.768092207227246320e+02
1.098205886431988532e+01,7.300591878160601311e+01,1.768091661678731441e+02
1.098205886508714180e+01,7.300592793097193578e+01,1.768091116130216562e+02
1.098205886585439828e+01,7.300593708033784424e+01,1.768090570581701684e+02
1.098205886662165653e+01,7.300594622970376690e+01,1.768090025033186805e+02
1.098205886738891301e+01,7.300595537906968957e+01,1.768089479484671926e+02
1.098205886815617127e+01,7.300596452843561224e+01,1.768088933936157048e+02
1.098205886892342953e+01,7.300597367780152069e+01,1.768088388387642169e+02
1.098205886969068601e+01,7.300598282716744336e+01,1.768087842839127291e+02
1.098205887045794249e+01,7.300599197653336603e+01,1.768087297290612412e+02
1.098205887122520075e+01,7.300600112589928870e+01,1.768086751742097533e+02
1.098205887199245723e+01,7.300601027526519715e+01,1.768086206193582655e+02
1.098205887275971548e+01,7.300601942463111982e+01,1.768085660645067776e+02
1.098205887352697374e+01,7.300602857399704249e+01,1.768085115096552897e+02
1.098205887429423022e+01,7.300603772336295094e+01,1.768084569548038019e+02
1.098205887506148670e+01,7.300604687272887361e+01,1.768084023999523140e+02
1.098205887582874496e+01,7.300605602209479628e+01,1.768083478451008261e+02
1.098205887659600144e+01,7.300606517146071894e+01,1.768082932902493383e+02
1.098205887736325970e+01,7.300607432082662740e+01,1.768082387353978504e+02
1.098205887813051795e+01,7.300608347019255007e+01,1.768081841805463625e+02
1.098205887889777443e+01,7.300609261955847273e+01,1.768081296256948747e+02
1.098205887966503269e+01,7.300610176892439540e+01,1.768080750708433868e+02
1.098205888043228917e+01,7.300611091829031807e+01,1.768080205159918989e+02
1.098205888119954565e+01,7.300612006765624074e+01,1.768079659611404111e+02
1.098205888196680391e+01,7.300612921702216340e+01,1.768079114062889232e+02
1.098205888273406217e+01,7.300613836638807186e+01,1.768078568514374354e+02
1.098205888350131865e+01,7.300614751575399453e+01,1.768078022965859475e+02
1.098205888426857690e+01,7.300615666511991719e+01,1.768077477417344596e+02
1.098205888503583338e+01,7.300616581448583986e+01,1.768076931868829718e+02
1.098205888580308986e+01,7.300617496385176253e+01,1.768076386320314839e+02
1.098205888657034812e+01,7.300618411321768519e+01,1.768075840771799960e+02
1.098205888733760460e+01,7.300619326258360786e+01,1.768075295223285082e+02
1.098205888810486286e+01,7.300620241194951632e+01,1.768074749674770203e+02
1.098205888887212112e+01,7.300621156131543898e+01,1.768074204126255324e+02
1.098205888963937760e+01,7.300622071068137586e+01,1.768073658577740446e+02
1.098205889040663408e+01,7.300622986004728432e+01,1.768073113029225567e+02
1.098205889117389233e+01,7.300623900941320699e+01,1.768072567480710688e+02
1.098205889194114881e+01,7.300624815877912965e+01,1.768072021932195810e+02
1.098205889270840707e+01,7.300625730814506653e+01,1.768071476383680931e+02
1.098205889347566533e+01,7.300626645751097499e+01,1.768070930835166052e+02
1.098205889424292181e+01,7.300627560687689765e+01,1.768070385286651174e+02
1.098205889501018007e+01,7.300628475624282032e+01,1.768069839738136295e+02
1.098205889577743655e+01,7.300629390560874299e+01,1.768069294189621417e+02
1.098205889654469303e+01,7.300630305497466566e+01,1.768068748641106538e+02
1.098205889731195128e+01,7.300631220434058832e+01,1.768068203092591659e+02
1.098205889807920954e+01,7.300632135370651099e+01,1.768067657544076781e+02
1.098205889884646602e+01,7.300633050307243366e+01,1.768067111995561902e+02
1.098205889961372428e+01,7.300633965243835632e+01,1.768066566447047023e+02
1.098205890038098076e+01,7.300634880180427899e+01,1.768066020898532145e+02
1.098205890114823724e+01,7.300635795117020166e+01,1.768065475350017266e+02
1.098205890191549550e+01,7.300636710053612433e+01,1.768064929801502387e+02
1.098205890268275198e+01,7.300637624990204699e+01,1.768064384252987509e+02
1.098205890345001023e+01,7.300638539926796966e+01,1.768063838704472630e+02
1.098205890421726849e+01,7.300639454863389233e+01,1.768063293155957751e+02
1.098205890498452497e+01,7.300640369799981499e+01,1.768062747607442873e+02
1.098205890575178323e+01,7.300641284736573766e+01,1.768062202058927994e+02
1.098205890651903971e+01,7.300642199673166033e+01,1.768061656510413115e+02
1.098205890728629619e+01,7.300643114609759721e+01,1.768061110961898237e+02
1.098205890805355445e+01,7.300644029546350566e+01,1.768060565413383358e+02
1.098205890882081270e+01,7.300644944482942833e+01,1.768060019864868480e+02
1.098205890958806918e+01,7.300645859419536521e+01,1.768059474316353601e+02
1.098205891035532744e+01,7.300646774356128788e+01,1.768058928767838722e+02
1.098205891112258392e+01,7.300647689292721054e+01,1.768058383219323844e+02
1.098205891188984040e+01,7.300648604229313321e+01,1.768057837670808965e+02
1.098205891265709866e+01,7.300649519165907009e+01,1.768057292122294086e+02
1.098205891342435692e+01,7.300650434102497854e+01,1.768056746573779208e+02
1.098205891419161340e+01,7.300651349039091542e+01,1.768056201025264329e+02
1.098205891495887165e+01,7.300652263975683809e+01,1.768055655476749450e+02
1.098205891572612991e+01,7.300653178912274655e+01,1.768055109928234572e+02
1.098205891649338461e+01,7.300654093848868342e+01,1.768054564379719693e+02
1.098205891726064287e+01,7.300655008785460609e+01,1.768054018831204814e+02
1.098205891802789935e+01,7.300655923722052876e+01,1.768053473282689936e+02
1.098205891879515761e+01,7.300656838658645142e+01,1.768052927734175057e+02
1.098205891956241587e+01,7.300657753595238830e+01,1.768052382185660178e+02
1.098205892032967235e+01,7.300658668531831097e+01,1.768051836637145300e+02
1.098205892109693060e+01,7.300659583468423364e+01,1.768051291088630421e+02
1.098205892186418708e+01,7.300660498405017051e+01,1.768050745540115543e+02
1.098205892263144356e+01,7.300661413341607897e+01,1.768050199991600664e+02
1.098205892339870182e+01,7.300662328278201585e+01,1.768049654443085785e+02
1.098205892416596008e+01,7.300663243214793852e+01,1.768049108894570907e+02
1.098205892493321656e+01,7.300664158151386118e+01,1.768048563346056028e+02
1.098205892570047482e+01,7.300665073087978385e+01,1.768048017797541149e+02
1.098205892646773130e+01,7.300665988024572073e+01,1.768047472249026271e+02
1.098205892723498778e+01,7.300666902961164340e+01,1.768046926700511392e+02
1.098205892800224603e+01,7.300667817897756606e+01,1.768046381151996513e+02
1.098205892876950429e+01,7.300668732834350294e+01,1.768045835603481635e+02
1.098205892953676077e+01,7.300669647770941140e+01,1.768045290054966756e+02
1.098205893030401903e+01,7.300670562707534827e+01,1.768044744506451877e+02
1.098205893107127729e+01,7.300671477644128515e+01,1.768044198957936999e+02
1.098205893183853199e+01,7.300672392580719361e+01,1.768043653409422120e+02
1.098205893260579025e+01,7.300673307517313049e+01,1.768043107860907242e+02
1.098205893337304673e+01,7.300674222453906737e+01,1.768042562312392363e+02
1.098205893414030498e+01,7.300675137390497582e+01,1.768042016763877484e+02
1.098205893490756324e+01,7.300676052327091270e+01,1.768041471215362606e+02
1.098205893567481972e+01,7.300676967263684958e+01,1.768040925666847727e+02
1.098205893644207798e+01,7.300677882200275803e+01,1.768040380118332848e+02
1.098205893720933446e+01,7.300678797136869491e+01,1.768039834569817970e+02
1.098205893797659094e+01,7.300679712073463179e+01,1.768039289021303091e+02
1.098205893874384920e+01,7.300680627010055446e+01,1.768038743472788212e+02
1.098205893951110745e+01,7.300681541946647712e+01,1.768038197924273334e+02
1.098205894027836393e+01,7.300682456883241400e+01,1.768037652375758455e+02
1.098205894104562219e+01,7.300683371819833667e+01,1.768037106827243576e+02
1.098205894181287867e+01,7.300684286756427355e+01,1.768036561278728698e+02
1.098205894258013515e+01,7.300685201693019621e+01,1.768036015730213819e+02
1.098205894334739341e+01,7.300686116629611888e+01,1.768035470181698940e+02
1.098205894411465167e+01,7.300687031566205576e+01,1.768034924633184062e+02
1.098205894488190815e+01,7.300687946502797843e+01,1.768034379084669183e+02
1.098205894564916640e+01,7.300688861439390109e+01,1.768033833536154305e+02
1.098205894641642466e+01,7.300689776375983797e+01,1.768033287987639426e+02
1.098205894718367936e+01,7.300690691312576064e+01,1.768032742439124547e+02
1.098205894795093762e+01,7.300691606249169752e+01,1.768032196890609669e+02
1.098205894871819588e+01,7.300692521185763439e+01,1.768031651342094790e+02
1.098205894948545236e+01,7.300693436122354285e+01,1.768031105793579911e+02
1.098205895025271062e+01,7.300694351058947973e+01,1.768030560245065033e+02
1.098205895101996710e+01,7.300695265995541661e+01,1.768030014696550154e+02
1.098205895178722535e+01,7.300696180932133927e+01,1.768029469148035275e+02
1.098205895255448183e+01,7.300697095868727615e+01,1.768028923599520397e+02
1.098205895332173831e+01,7.300698010805321303e+01,1.768028378051005518e+02
1.098205895408899657e+01,7.300698925741913570e+01,1.768027832502490639e+02
1.098205895485625483e+01,7.300699840678507258e+01,1.768027286953975761e+02
1.098205895562351131e+01,7.300700755615098103e+01,1.768026741405460882e+02
1.098205895639076957e+01,7.300701670551691791e+01,1.768026195856946003e+02
1.098205895715802782e+01,7.300702585488285479e+01,1.768025650308431125e+02
1.098205895792528253e+01,7.300703500424877745e+01,1.768025104759916246e+02
1.098205895869254078e+01,7.300704415361471433e+01,1.768024559211401368e+02
1.098205895945979904e+01,7.300705330298065121e+01,1.768024013662886489e+02
1.098205896022705552e+01,7.300706245234657388e+01,1.768023468114371610e+02
1.098205896099431378e+01,7.300707160171251076e+01,1.768022922565856732e+02
1.098205896176157204e+01,7.300708075107843342e+01,1.768022377017341853e+02
1.098205896252882852e+01,7.300708990044437030e+01,1.768021831468826974e+02
1.098205896329608500e+01,7.300709904981030718e+01,1.768021285920312096e+02
1.098205896406334325e+01,7.300710819917622985e+01,1.768020740371797217e+02
1.098205896483059973e+01,7.300711734854216672e+01,1.768020194823282338e+02
1.098205896559785799e+01,7.300712649790810360e+01,1.768019649274767460e+02
1.098205896636511447e+01,7.300713564727402627e+01,1.768019103726252581e+02
1.098205896713237273e+01,7.300714479663996315e+01,1.768018558177737702e+02
1.098205896789962921e+01,7.300715394600588581e+01,1.768018012629222824e+02
1.098205896866688569e+01,7.300716309537182269e+01,1.768017467080707945e+02
1.098205896943414395e+01,7.300717224473775957e+01,1.768016921532193066e+02
1.098205897020140220e+01,7.300718139410368224e+01,1.768016375983678188e+02
1.098205897096865868e+01,7.300719054346961912e+01,1.768015830435163309e+02
1.098205897173591694e+01,7.300719969283555599e+01,1.768015284886648431e+02
1.098205897250317520e+01,7.300720884220147866e+01,1.768014739338133552e+02
1.098205897327042990e+01,7.300721799156741554e+01,1.768014193789618673e+02
1.098205897403768816e+01,7.300722714093333821e+01,1.768013648241103795e+02
1.098205892960439023e+01,7.300723629018879990e+01,1.768013102692588916e+02
1.098205879477444036e+01,7.300724543853709747e+01,1.768012557144074037e+02
1.098205852437762253e+01,7.300725458380941291e+01,1.768012011595559159e+02
1.098205807332488249e+01,7.300726372177980750e+01,1.768011466047044280e+02
1.098205739671441528e+01,7.300727284548337082e+01,1.768010920498529401e+02
1.098205645000523312e+01,7.300728194454107722e+01,1.768010374950014523e+02
1.098205518927471225e+01,7.300729100449785847e+01,1.768009829401499644e+02
1.098205357157591244e+01,7.300730000618274573e+01,1.768009283852984765e+02
1.098205155540951772e+01,7.300730892510382830e+01,1.768008738304469887e+02
1.098204910132371381e+01,7.300731773089476917e+01,1.768008192755955008e+02
1.098204617265295724e+01,7.300732638683371079e+01,1.768007647207440129e+02
1.098204273640343587e+01,7.300733484946002250e+01,1.768007101658925251e+02
1.098203876428870807e+01,7.300734306831967046e+01,1.768006556110410372e+02
1.098203423391338518e+01,7.300735098587372818e+01,1.768006010561895494e+02
1.098202913009565762e+01,7.300735853760912164e+01,1.768005465013380615e+02
1.098202344631087080e+01,7.300736565239402864e+01,1.768004919464865736e+02
1.098201718622806666e+01,7.300737225312218470e+01,1.768004373916350858e+02
1.098201036529953001e+01,7.300737825769054723e+01,1.768003828367835979e+02
1.098200301235006471e+01,7.300738358035276576e+01,1.768003282819321100e+02
1.098199517109832613e+01,7.300738813348507961e+01,1.768002737270806222e+02
1.098198690306327663e+01,7.300739183331104698e+01,1.768002191722291343e+02
1.098197831255967571e+01,7.300739468290984746e+01,1.768001646173776464e+02
1.098196949454982452e+01,7.300739669869565773e+01,1.768001100625261586e+02
1.098196053364178049e+01,7.300739790743868696e+01,1.768000555076746707e+02
1.098195150362221462e+01,7.300739834039917753e+01,1.768000009528231828e+02
1.098194246856652434e+01,7.300739803337249612e+01,1.767999463979716950e+02
1.098193348347564680e+01,7.300739702514376006e+01,1.767998918431202071e+02
1.098192459499642837e+01,7.300739535622324183e+01,1.767998372882687192e+02
1.098191584218049321e+01,7.300739306782909921e+01,1.767997827334172314e+02
1.098190725724836625e+01,7.300739020108379407e+01,1.767997281785657435e+02
1.098189886633498880e+01,7.300738679639258066e+01,1.767996736237142557e+02
1.098189069020042830e+01,7.300738289297532901e+01,1.767996190688627678e+02
1.098188274489525362e+01,7.300737852852523702e+01,1.767995645140112799e+02
1.098187504237461098e+01,7.300737373897202076e+01,1.767995099591597921e+02
1.098186759105828081e+01,7.300736855832910521e+01,1.767994554043083042e+02
1.098186039633645272e+01,7.300736301860862909e+01,1.767994008494568163e+02
1.098185346102255089e+01,7.300735714978905833e+01,1.767993462946053285e+02
1.098184678575571027e+01,7.300735097982412469e+01,1.767992917397538406e+02
1.098184036935611374e+01,7.300734453468272989e+01,1.767992371849023527e+02
1.098183420913683150e+01,7.300733783841182856e+01,1.767991826300508649e+02
1.098182830117599451e+01,7.300733091321566803e+01,1.767991280751993770e+02
1.098182264055311741e+01,7.300732377954608410e+01,1.767990735203478891e+02
1.098181722155325346e+01,7.300731645619951848e+01,1.767990189654964013e+02
1.098181203784251991e+01,7.300730896041770279e+01,1.767989644106449134e+02
1.098180708261826233e+01,7.300730130798910977e+01,1.767989098557934255e+02
1.098180234873688832e+01,7.300729351334956618e+01,1.767988553009419377e+02
1.098179782882209921e+01,7.300728558968026505e+01,1.767988007460904498e+02
1.098179351535605086e+01,7.300727754900233890e+01,1.767987461912389620e+02
1.098178940075562871e+01,7.300726940226725503e+01,1.767986916363874741e+02
1.098178547743583522e+01,7.300726115944243588e+01,1.767986370815359862e+02
1.098178173786207168e+01,7.300725282959184881e+01,1.767985825266844984e+02
1.098177817459283645e+01,7.300724442095169309e+01,1.767985279718330105e+02
1.098177478031422538e+01,7.300723594100080049e+01,1.767984734169815226e+02
1.098177154786739251e+01,7.300722739652611892e+01,1.767984188621300348e+02
1.098176847027007064e+01,7.300721879368333589e+01,1.767983643072785469e+02
1.098176554073299016e+01,7.300721013805285509e+01,1.767983097524270590e+02
1.098176275267202762e+01,7.300720143469123968e+01,1.767982551975755712e+02
1.098176009971673572e+01,7.300719268817866237e+01,1.767982006427240833e+02
1.098175757571585187e+01,7.300718390266220581e+01,1.767981460878725954e+02
1.098175517474029483e+01,7.300717508189563887e+01,1.767980915330211076e+02
1.098175289108405295e+01,7.300716622927581057e+01,1.767980369781696197e+02
1.098175071926337054e+01,7.300715734787563349e+01,1.767979824233181319e+02
1.098174865401452216e+01,7.300714844047442398e+01,1.767979278684666440e+02
1.098174669029045702e+01,7.300713950958542853e+01,1.767978733136151561e+02
1.098174482325653578e+01,7.300713055748083491e+01,1.767978187587636683e+02
1.098174304828555847e+01,7.300712158621449532e+01,1.767977642039121804e+02
1.098174136095224718e+01,7.300711259764274530e+01,1.767977096490606925e+02
1.098173975702732541e+01,7.300710359344303413e+01,1.767976550942092047e+02
1.098173823247128666e+01,7.300709457513104894e+01,1.767976005393577168e+02
1.098173678342799242e+01,7.300708554407613349e+01,1.767975459845062289e+02
1.098173540621814048e+01,7.300707650151531425e+01,1.767974914296547411e+02
1.098173409733269423e+01,7.300706744856593389e+01,1.767974368748032532e+02
1.098173285342630656e+01,7.300705838623721888e+01,1.767973823199517653e+02
1.098173167131081485e+01,7.300704931544062504e+01,1.767973277651002775e+02
1.098173054794881409e+01,7.300704023699928769e+01,1.767972732102487896e+02
1.098172948044734731e+01,7.300703115165646295e+01,1.767972186553973017e+02
1.098172846605173447e+01,7.300702206008332951e+01,1.767971641005458139e+02
1.098172750213957194e+01,7.300701296288590925e+01,1.767971095456943260e+02
1.098172658621489184e+01,7.300700386061139113e+01,1.767970549908428382e+02
1.098172571590250968e+01,7.300699475375375869e+01,1.767970004359913503e+02
1.098172488894254961e+01,7.300698564275904801e+01,1.767969458811398624e+02
1.098172410318518111e+01,7.300697652802989523e+01,1.767968913262883746e+02
1.098172335658552434e+01,7.300696740992979983e+01,1.767968367714368867e+02
1.098172264719877766e+01,7.300695828878693305e+01,1.767967822165853988e+02
1.098172197317550847e+01,7.300694916489750597e+01,1.767967276617339110e+02
1.098172133275716256e+01,7.300694003852895264e+01,1.767966731068824231e+02
1.098172072427174228e+01,7.300693090992263024e+01,1.767966185520309352e+02
1.098172014612967295e+01,7.300692177929646220e+01,1.767965639971794474e+02
1.098171959681985221e+01,7.300691264684711257e+01,1.767965094423279595e+02
1.098171907490586641e+01,7.300690351275211754e+01,1.767964548874764716e+02
1.098171857902238280e+01,7.300689437717173291e+01,1.767964003326249838e+02
1.098171810787169989e+01,7.300688524025062520e+01,1.767963457777734959e+02
1.098171766022045936e+01,7.300687610211934953e+01,1.767962912229220080e+02
1.098171723489649665e+01,7.300686696289577071e+01,1.767962366680705202e+02
1.098171683078586369e+01,7.300685782268621438e+01,1.767961821132190323e+02
1.098171644682995485e+01,7.300684868158676011e+01,1.767961275583675445e+02
1.098171608202281035e+01,7.300683953968402307e+01,1.767960730035160566e+02
1.098171573540851220e+01,7.300683039705623401e+01,1.767960184486645687e+02
1.098171540607871854e+01,7.300682125377400666e+01,1.767959638938130809e+02
1.098171509317032779e+01,7.300681210990104830e+01,1.767959093389615930e+02
1.098171479586322086e+01,7.300680296549489867e+01,1.767958547841101051e+02
1.098171451337816151e+01,7.300679382060745581e+01,1.767958002292586173e+02
1.098171424497474646e+01,7.300678467528557292e+01,1.767957456744071294e+02
