x,y,z 
1830138.3714339975,5988875.56152914,1207075.2249800493
1830138.7789704837,5988875.621823956,1207074.3137838354
1830139.2373138822,5988875.661859993,1207073.4259108517
1830139.742425454,5988875.682517781,1207072.5631040637
1830140.2904759962,5988875.684704059,1207071.726661706
1830140.8778583836,5988875.669335603,1207070.9174981022
1830141.5011933378,5988875.637326318,1207070.1361985845
1830142.157330017,5988875.589577074,1207069.3830686705
1830142.8433426034,5988875.526967893,1207068.6581777686
1830143.556523947,5988875.450352048,1207067.9613977596
1830144.2943770746,5988875.360551793,1207067.2924368677
1830145.0546052258,5988875.258355415,1207066.6508692107
1830145.8351009637,5988875.144515348,1207066.036160465
1830146.6339347705,5988875.019747156,1207065.447690034
1830147.4493434525,5988874.884729221,1207064.8847701116
1830148.2797185974,5988874.74010295,1207064.3466619833
1830149.1235952922,5988874.58647341,1207063.8325899143
1830149.979641185,5988874.42441029,1207063.3417528984
1830150.8466460544,5988874.254449076,1207062.8733345591
1830151.7235118935,5988874.077092395,1207062.4265114316
1830152.6092435631,5988873.8928114865,1207062.0004598468
1830153.5029400468,5988873.70204771,1207061.594361608
1830154.4037862725,5988873.505214117,1207061.207408628
1830155.3110455575,5988873.302696984,1207060.8388066757
1830156.2240525766,5988873.094857375,1207060.4877783598
1830157.1422069015,5988872.882032623,1207060.153565461
1830158.064967043,5988872.664537797,1207059.8354307192
1830158.9918450117,5988872.442667105,1207059.532659152
1830159.9224012943,5988872.21669522,1207059.24455898
1830160.856240294,5988871.98687858,1207058.9704622258
1830161.7930061573,5988871.753456571,1207058.7097250381
1830162.7323789706,5988871.516652685,1207058.461727791
1830163.6740712998,5988871.276675587,1207058.2258749916
1830164.6178250553,5988871.033720136,1207058.0015950424
1830165.5634086141,5988870.787968316,1207057.788339873
1830166.5106142557,5988870.539590138,1207057.5855844812
1830167.4592557878,5988870.288744453,1207057.3928263902
1830168.4091664343,5988870.035579741,1207057.2095850504
1830169.360196899,5988869.780234808,1207057.035401195
1830170.312213631,5988869.522839481,1207056.8698361677
1830171.2650972465,5988869.263515204,1207056.712471221
1830172.2187411038,5988869.00237564,1207056.5629068136
1830173.1730500213,5988868.739527196,1207056.4207618914
1830174.12793911,5988868.475069521,1207056.2856731766
1830175.0833327328,5988868.209095982,1207056.15729446
1830176.0391635594,5988867.941694083,1207056.0352959046
1830176.9953717103,5988867.672945863,1207055.9193633571
1830177.951903997,5988867.402928276,1207055.8091976822
1830178.9087132262,5988867.131713526,1207055.7045141074
1830179.8657575743,5988866.859369391,1207055.6050415908
1830180.8230000287,5988866.585959516,1207055.5105222054
1830181.7804078911,5988866.31154369,1207055.4207105483
1830182.73795231,5988866.036178098,1207055.3353731637
1830183.6956078808,5988865.759915563,1207055.2542879947
1830184.6533522878,5988865.482805756,1207055.1772438514
1830185.611165951,5988865.204895412,1207055.1040398998
1830186.5690317508,5988864.926228508,1207055.0344851753
1830187.5269347483,5988864.646846453,1207054.9683981116
1830188.484861962,5988864.366788238,1207054.905606094
1830189.4428021414,5988864.086090598,1207054.8459450295
1830190.4007455674,5988863.8047881555,1207054.789258934
1830191.3586839056,5988863.522913538,1207054.735399544
1830192.316610023,5988863.240497521,1207054.684225939
1830193.2745178659,5988862.957569128,1207054.635604186
1830194.2324023405,5988862.674155746,1207054.5894069977
1830195.1902591852,5988862.390283222,1207054.545513408
1830196.1480848836,5988862.105975957,1207054.503808461
1830197.1058765692,5988861.8212569915,1207054.4641829175
1830198.0636319583,5988861.536148084,1207054.4265329717
1830199.021349259,5988861.2506698,1207054.3907599852
1830199.9790271292,5988860.964841565,1207054.3567702328
1830200.9366646083,5988860.678681747,1207054.3244746556
1830201.8942610696,5988860.392207704,1207054.2937886345
1830202.851816172,5988860.105435855,1207054.2646317682
1830203.8093298275,5988859.818381726,1207054.236927664
1830204.7668021626,5988859.53106001,1207054.2106037412
1830205.7242334872,5988859.2434846,1207054.1855910383
1830206.6816242626,5988858.955668655,1207054.1618240357
1830207.6389750887,5988858.667624619,1207054.139240484
1830208.5962866722,5988858.379364276,1207054.1177812412
1830209.5535598046,5988858.090898787,1207054.0973901176
1830210.5107953602,5988857.802238716,1207054.0780137295
1830211.4679942648,5988857.513394071,1207054.0596013605
1830212.4251574962,5988857.224374333,1207054.0421048244
1830213.3822860632,5988856.935188478,1207054.0254783453
1830214.3393809958,5988856.645845018,1207054.0096784313
1830215.2964433501,5988856.356352013,1207053.9946637645
1830216.2534741822,5988856.066717108,1207053.9803950926
1830217.2104745582,5988855.77694754,1207053.966835122
1830218.1674455286,5988855.48705018,1207053.9539484254
1830219.1243881504,5988855.197031533,1207053.9417013442
1830220.081303461,5988854.906897769,1207053.9300619024
1830221.0381924857,5988854.616654742,1207053.918999722
1830221.9950562257,5988854.326307997,1207053.9084859435
1830222.9518956672,5988854.035862801,1207053.8984931507
1830223.9087117766,5988853.745324141,1207053.8889952959
1830224.865505491,5988853.45469675,1207053.8799676348
1830225.8222777243,5988853.163985122,1207053.8713866593
1830226.7790293617,5988852.873193516,1207053.8632300377
1830227.7357612695,5988852.582325973,1207053.855476553
1830228.6924742828,5988852.291386328,1207053.84810605
1830229.6491692038,5988852.0003782185,1207053.8410993798
1830230.6058468195,5988851.709305098,1207053.8344383524
1830231.5625078795,5988851.418170243,1207053.828105686
1830232.519153107,5988851.126976762,1207053.8220849636
1830233.4757832086,5988850.835727605,1207053.8163605882
1830234.4323988527,5988850.544425577,1207053.8109177437
1830235.3890006898,5988850.253073332,1207053.8057423527
1830236.3455893418,5988849.961673393,1207053.800821044
1830237.3021654014,5988849.670228156,1207053.7961411132
1830238.2587294474,5988849.378739897,1207053.7916904918
1830239.215282031,5988849.087210772,1207053.7874577146
1830240.171823674,5988848.79564283,1207053.7834318897
1830241.1283548851,5988848.504038016,1207053.7796026692
1830242.0848761476,5988848.212398179,1207053.775960223
1830243.041387924,5988847.920725071,1207053.7724952141
1830243.997890659,5988847.629020354,1207053.7691987688
1830244.9543847744,5988847.337285614,1207053.76606246
1830245.9108706745,5988847.045522347,1207053.7630782798
1830246.8673487494,5988846.753731979,1207053.7602386228
1830247.8238193686,5988846.461915865,1207053.7575362634
1830248.7802828795,5988846.170075289,1207053.7549643356
1830249.7367396264,5988845.878211474,1207053.752516319
1830250.6931899283,5988845.586325574,1207053.7501860172
1830251.6496340933,5988845.294418692,1207053.7479675452
1830252.6060724128,5988845.002491871,1207053.74585531
1830253.5625051672,5988844.710546107,1207053.743844002
1830254.5189326236,5988844.418582339,1207053.741928573
1830255.475355033,5988844.126601464,1207053.7401042304
1830256.4317726442,5988843.834604334,1207053.7383664192
1830257.388185681,5988843.5425917525,1207053.736710813
1830258.344594369,5988843.250564488,1207053.7351333015
1830259.3009989138,5988842.958523266,1207053.7336299792
1830260.2573995162,5988842.666468783,1207053.7321971382
1830261.2137963676,5988842.374401693,1207053.7308312538
1830262.1701896489,5988842.082322621,1207053.7295289775
1830263.126579532,5988841.790232157,1207053.7282871294
1830264.0829661805,5988841.498130867,1207053.727102689
1830265.039349752,5988841.206019286,1207053.7259727847
1830265.9957303926,5988840.9138979195,1207053.7248946896
1830266.9521082495,5988840.621767253,1207053.7238658145
1830267.9084834533,5988840.329627738,1207053.7228836974
1830268.8648561328,5988840.037479816,1207053.7219460001
1830269.8212264096,5988839.7453239,1207053.7210505023
1830270.777594401,5988839.45316038,1207053.7201950941
1830271.7339602145,5988839.16098963,1207053.7193777706
1830272.6903239605,5988838.868812005,1207053.7185966282
1830273.6466857367,5988838.576627841,1207053.7178498567
1830274.6030456356,5988838.284437456,1207053.7171357386
1830275.5594037496,5988837.992241155,1207053.7164526405
1830276.5157601673,5988837.700039228,1207053.7157990122
1830277.4721149679,5988837.407831948,1207053.7151733798
1830278.4284682283,5988837.115619575,1207053.7145743438
1830279.384820022,5988836.823402355,1207053.7140005731
1830280.3411704223,5988836.531180524,1207053.713450806
1830281.2975194945,5988836.238954305,1207053.7129238418
1830282.2538673023,5988835.94672391,1207053.7124185401
1830283.2102139054,5988835.65448954,1207053.711933818
1830284.166559363,5988835.362251387,1207053.7114686465
1830285.122903728,5988835.070009632,1207053.711022048
1830286.0792470535,5988834.777764446,1207053.7105930944
1830287.0355893883,5988834.485515996,1207053.710180902
1830287.9919307805,5988834.193264436,1207053.7097846342
1830288.9482712727,5988833.901009914,1207053.7094034944
1830289.9046109093,5988833.608752572,1207053.7090367258
1830290.860949728,5988833.316492541,1207053.7086836102
1830291.8172877699,5988833.024229948,1207053.7083434646
1830292.7736250712,5988832.731964917,1207053.7080156417
1830293.7299616649,5988832.439697558,1207053.7076995233
1830294.686297583,5988832.147427982,1207053.7073945259
1830295.6426328588,5988831.855156291,1207053.7071000927
1830296.5989675221,5988831.562882586,1207053.7068156959
1830297.5553016004,5988831.270606957,1207053.7065408328
1830298.5116351207,5988830.978329495,1207053.706275028
1830299.467968108,5988830.686050281,1207053.7060178274
1830300.4243005887,5988830.393769397,1207053.7057688015
1830301.3806325824,5988830.101486919,1207053.7055275417
1830302.3369641125,5988829.809202919,1207053.705293659
1830303.293295202,5988829.516917463,1207053.7050667848
1830304.2496258677,5988829.224630621,1207053.7048465689
1830305.2059561291,5988828.932342452,1207053.7046326783
1830306.162286003,5988828.640053014,1207053.7044247969
1830307.118615509,5988828.347762362,1207053.7042226235
1830308.074944661,5988828.055470552,1207053.7040258734
1830309.0312734735,5988827.763177633,1207053.7038342752
1830309.9876019664,5988827.470883653,1207053.703647572
1830310.943930411,5988827.17858952,1207053.7034608684
1830311.9002588093,5988826.886295234,1207053.7032741648
1830312.8565871592,5988826.594000796,1207053.7030874614
1830313.8129154642,5988826.301706206,1207053.7029007575
1830314.7692437216,5988826.009411461,1207053.702714054
1830315.7255719318,5988825.7171165645,1207053.7025273507
1830316.6819000952,5988825.4248215165,1207053.7023406473
1830317.6382282143,5988825.132526313,1207053.7021539435
1830318.5945562844,5988824.840230959,1207053.70196724
1830319.55088431,5988824.54793545,1207053.7017805364
1830320.507212287,5988824.2556397915,1207053.701593833
1830321.4635402153,5988823.963343979,1207053.7014071292
1830322.4198681018,5988823.6710480135,1207053.7012204255
1830323.376195939,5988823.378751894,1207053.7010337221
1830324.3325237278,5988823.086455625,1207053.7008470183
1830325.2888514716,5988822.794159199,1207053.700660315
1830326.2451791714,5988822.501862624,1207053.7004736115
1830327.2015068235,5988822.209565894,1207053.7002869076
1830328.1578344258,5988821.917269013,1207053.7001002044
1830329.1141619822,5988821.624971978,1207053.6999135006
1830330.0704894946,5988821.332674791,1207053.699726797
1830331.026816959,5988821.04037745,1207053.6995400933
1830331.9831443767,5988820.748079957,1207053.6993533897
1830332.9394717468,5988820.455782314,1207053.699166686
1830333.8957990697,5988820.163484517,1207053.698979983
1830334.8521263474,5988819.871186564,1207053.6987932792
1830335.8084535785,5988819.578888461,1207053.6986065758
1830336.7647807614,5988819.286590205,1207053.698419872
1830337.7211079004,5988818.994291795,1207053.6982331683
1830338.6774349916,5988818.701993234,1207053.698046465
1830339.6337620355,5988818.409694519,1207053.697859761
1830340.5900890317,5988818.1173956515,1207053.6976730577
1830341.546415983,5988817.825096631,1207053.6974863543
1830342.5027428858,5988817.5327974595,1207053.69729965
1830343.4590697438,5988817.240498135,1207053.697112947
1830344.4153965549,5988816.9481986575,1207053.6969262436
1830345.371723319,5988816.655899026,1207053.69673954
1830346.3280500362,5988816.363599243,1207053.6965528363
1830347.2843767072,5988816.071299307,1207053.6963661327
1830348.2407033301,5988815.778999219,1207053.696179429
1830349.1970299094,5988815.486698978,1207053.6959927257
1830350.15335644,5988815.194398583,1207053.695806022
1830351.109682923,5988814.902098036,1207053.6956193184
1830352.0660093618,5988814.609797335,1207053.6954326148
1830353.0223357496,5988814.317496484,1207053.6952459116
1830353.978662095,5988814.0251954775,1207053.6950592082
1830354.9349883916,5988813.732894321,1207053.6948725039
1830355.8913146423,5988813.44059301,1207053.6946858005
1830356.847640846,5988813.148291546,1207053.6944990966
1830357.8039670032,5988812.855989929,1207053.6943123932
1830358.760293113,5988812.563688162,1207053.6941256898
1830359.7166191784,5988812.271386241,1207053.6939389864
1830360.6729451932,5988811.979084168,1207053.6937522825
1830361.6292711652,5988811.686781939,1207053.6935655791
1830362.5855970876,5988811.394479561,1207053.6933788753
1830363.541922967,5988811.102177029,1207053.693192172
1830364.4982487957,5988810.809874343,1207053.6930054685
1830365.4545745803,5988810.517571507,1207053.6928187648
1830366.4109003185,5988810.225268516,1207053.6926320614
1830367.367226008,5988809.932965373,1207053.6924453576
1830368.3235516504,5988809.640662077,1207053.692258654
1830369.2798772492,5988809.348358628,1207053.6920719505
1830370.236202797,5988809.056055027,1207053.691885247
1830371.1925283028,5988808.763751275,1207053.6916985437
1830372.1488537595,5988808.471447366,1207053.6915118399
1830373.1051791687,5988808.179143309,1207053.691325136
1830374.061504534,5988807.8868390955,1207053.6911384328
1830375.0178298499,5988807.594534731,1207053.6909517292
1830375.9741551215,5988807.302230213,1207053.690765025
1830376.9304803442,5988807.009925544,1207053.690578322
1830377.8868055213,5988806.71762072,1207053.6903916183
1830378.8431306516,5988806.425315744,1207053.6902049147
1830379.7994557326,5988806.133010617,1207053.6900182113
1830380.7557807711,5988805.840705335,1207053.6898315074
1830381.7121057617,5988805.548399902,1207053.6896448042
1830382.6684307056,5988805.256094316,1207053.6894581006
1830383.6247556026,5988804.963788576,1207053.689271397
1830384.5810804525,5988804.671482684,1207053.689084693
1830385.5374052569,5988804.379176641,1207053.6888979897
1830386.4937300137,5988804.086870443,1207053.688711286
1830387.450054723,5988803.794564094,1207053.6885245831
1830388.4063793863,5988803.502257591,1207053.6883378788
1830389.362704002,5988803.209950935,1207053.6881511754
1830390.3190285738,5988802.917644127,1207053.6879644715
1830391.275353097,5988802.625337165,1207053.6877777684
1830392.231677574,5988802.3330300525,1207053.687591065
1830393.188002006,5988802.040722786,1207053.687404361
1830394.1443263884,5988801.748415368,1207053.687217658
1830395.1006507224,5988801.456107796,1207053.687030954
1830396.0569750138,5988801.163800071,1207053.6868442507
1830397.0132992559,5988800.871492194,1207053.6866575468
1830397.9696234541,5988800.579184164,1207053.6864708434
1830398.9259476047,5988800.286875983,1207053.6862841398
1830399.8822717094,5988799.994567647,1207053.6860974364
1830400.838595765,5988799.702259159,1207053.685910733
1830401.794919775,5988799.409950518,1207053.685724029
1830402.7512437382,5988799.117641725,1207053.6855373255
1830403.7075676552,5988798.8253327785,1207053.6853506218
1830404.6638915252,5988798.533023679,1207053.6851639182
1830405.6202153484,5988798.240714428,1207053.6849772146
1830406.5765391244,5988797.948405025,1207053.684790511
1830407.5328628551,5988797.656095466,1207053.6846038075
1830408.4891865375,5988797.363785758,1207053.684417104
1830409.4455101753,5988797.071475895,1207053.6842304007
1830410.4018337629,5988796.779165881,1207053.684043697
1830411.3581573074,5988796.486855712,1207053.683856993
1830412.3144808055,5988796.194545392,1207053.6836702898
1830413.270804253,5988795.902234919,1207053.6834835862
1830414.227127659,5988795.609924293,1207053.6832968825
1830415.1834510143,5988795.317613514,1207053.6831101791
1830416.1397743244,5988795.025302583,1207053.6829234755
1830417.0960975885,5988794.732991498,1207053.6827367719
1830418.0524208038,5988794.440680262,1207053.6825500682
1830419.0087439737,5988794.148368873,1207053.6823633646
1830419.965067094,5988793.85605733,1207053.6821766612
1830420.9213901693,5988793.5637456365,1207053.6819899576
1830421.8777132018,5988793.2714337865,1207053.6818032537
1830422.834036185,5988792.979121787,1207053.68161655
1830423.790359121,5988792.686809634,1207053.6814298467
1830424.7466820113,5988792.394497328,1207053.681243143
1830425.7030048543,5988792.102184869,1207053.6810564396
1830426.6593276511,5988791.809872259,1207053.6808697358
1830427.6156504005,5988791.517559495,1207053.6806830326
1830428.5719731036,5988791.225246578,1207053.6804963292
1830429.5282957598,5988790.932933509,1207053.680309625
1830430.484618367,5988790.640620288,1207053.6801229217
1830431.440940932,5988790.348306915,1207053.6799362185
1830432.3972634478,5988790.055993386,1207053.6797495147
1830433.3535859205,5988789.763679705,1207053.6795628113
1830434.3099083418,5988789.471365873,1207053.6793761074
1830435.2662307196,5988789.179051886,1207053.6791894038
1830436.2225530476,5988788.886737748,1207053.6790027004
1830437.1788753306,5988788.594423457,1207053.6788159967
1830438.1351975668,5988788.302109013,1207053.6786292933
1830439.0915197567,5988788.009794418,1207053.6784425897
1830440.0478418993,5988787.717479668,1207053.6782558858
1830441.0041639954,5988787.425164766,1207053.6780691824
1830441.9604860449,5988787.13284971,1207053.6778824788
1830442.9168080464,5988786.8405345045,1207053.6776957754
1830443.8731300028,5988786.548219145,1207053.6775090715
1830444.8294519149,5988786.2559036305,1207053.677322368
1830445.7857737762,5988785.963587966,1207053.6771356645
1830446.7420955938,5988785.671272147,1207053.676948961
1830447.6984173616,5988785.378956177,1207053.6767622575
1830448.654739085,5988785.086640054,1207053.6765755543
1830449.611060761,5988784.794323779,1207053.6763888504
1830450.5673823901,5988784.502007348,1207053.676202147
1830451.5237039716,5988784.209690768,1207053.6760154434
1830452.480025509,5988783.917374033,1207053.675828739
1830453.4363469984,5988783.625057146,1207053.6756420361
1830454.3926684395,5988783.332740106,1207053.6754553325
1830455.3489898357,5988783.040422914,1207053.6752686289
1830456.3053111876,5988782.748105568,1207053.675081925
1830457.2616324886,5988782.45578807,1207053.6748952214
1830458.2179537446,5988782.163470419,1207053.6747085182
1830459.1742749542,5988781.871152617,1207053.6745218148
1830460.1305961167,5988781.57883466,1207053.674335111
1830461.086917234,5988781.286516551,1207053.6741484073
1830462.0432383015,5988780.99419829,1207053.673961704
1830462.9995593242,5988780.701879876,1207053.673775
1830463.9558803001,5988780.409561309,1207053.6735882964
1830464.9122012306,5988780.117242589,1207053.6734015932
1830465.8685221144,5988779.8249237165,1207053.6732148896
1830466.8248429473,5988779.532604692,1207053.6730281864
1830467.7811637379,5988779.240285514,1207053.6728414828
1830468.7374844803,5988778.947966183,1207053.6726547785
1830469.6938051744,5988778.655646699,1207053.6724680748
1830470.650125825,5988778.363327064,1207053.6722813717
1830471.6064464261,5988778.071007276,1207053.6720946683
1830472.5627669834,5988777.778687335,1207053.6719079644
1830473.5190874925,5988777.486367241,1207053.671721261
1830474.4754079562,5988777.194046994,1207053.6715345574
1830475.4317283717,5988776.901726594,1207053.671347854
1830476.3880487396,5988776.609406043,1207053.6711611506
1830477.344369063,5988776.317085337,1207053.670974447
1830478.3006893347,5988776.024764481,1207053.670787743
1830479.2570095663,5988775.73244347,1207053.6706010394
1830480.2133297485,5988775.440122306,1207053.6704143358
1830481.169649888,5988775.14780099,1207053.6702276324
1830482.125969974,5988774.855479523,1207053.6700409288
1830483.0822900166,5988774.563157901,1207053.6698542251
1830484.0386100132,5988774.270836128,1207053.669667522
1830484.9949299605,5988773.9785142,1207053.6694808179
1830485.951249864,5988773.68619212,1207053.6692941147
1830486.9075697183,5988773.39386989,1207053.6691074106
1830487.863889527,5988773.101547505,1207053.6689207074
1830488.8202092904,5988772.809224967,1207053.6687340036
1830489.7765290043,5988772.516902276,1207053.6685473002
1830490.7328486757,5988772.224579433,1207053.668360596
1830491.6891682982,5988771.932256439,1207053.6681738931
1830492.6454878733,5988771.63993329,1207053.6679871895
1830493.6018074008,5988771.347609989,1207053.667800486
1830494.5581268826,5988771.055286536,1207053.6676137827
1830495.5144463184,5988770.76296293,1207053.667427079
1830496.4707657078,5988770.470639169,1207053.6672403757
1830497.4270850513,5988770.178315258,1207053.6670536716
1830498.3834043457,5988769.885991195,1207053.666866968
1830499.3397235957,5988769.593666977,1207053.6666802645
1830500.2960427958,5988769.301342607,1207053.666493561
1830501.2523619507,5988769.009018084,1207053.6663068573
1830502.2086810593,5988768.716693409,1207053.6661201534
1830503.1650001213,5988768.424368581,1207053.6659334505
1830504.121319139,5988768.132043598,1207053.6657467468
1830505.0776381062,5988767.839718467,1207053.6655600432
1830506.0339570267,5988767.54739318,1207053.6653733393
1830506.990275903,5988767.255067741,1207053.6651866357
1830507.9465947314,5988766.962742149,1207053.6649999323
1830508.9029135134,5988766.670416405,1207053.6648132287
1830509.85923225,5988766.378090508,1207053.6646265252
1830510.8155509394,5988766.085764458,1207053.6644398218
1830511.77186958,5988765.793438257,1207053.664253118
1830512.7281881748,5988765.5011119,1207053.664066414
1830513.6845067234,5988765.208785394,1207053.663879711
1830514.6408252248,5988764.916458732,1207053.663693007
1830515.5971436815,5988764.62413192,1207053.663506304
1830516.5534620897,5988764.3318049535,1207053.6633196003
1830517.5097804521,5988764.039477834,1207053.6631328964
1830518.466098767,5988763.747150561,1207053.6629461928
1830519.422417033,5988763.454823139,1207053.6627594894
1830520.378735257,5988763.162495562,1207053.6625727857
1830521.3350534304,5988762.870167832,1207053.662386082
1830522.2913715625,5988762.577839948,1207053.6621993785
1830523.2476896415,5988762.285511915,1207053.6620126753
1830524.2040076775,5988761.9931837255,1207053.6618259717
1830525.1603256648,5988761.700855387,1207053.6616392678
1830526.116643606,5988761.408526895,1207053.6614525642
1830527.072961502,5988761.116198247,1207053.6612658608
1830528.0292793487,5988760.823869449,1207053.6610791574
1830528.985597153,5988760.531540498,1207053.6608924537
1830529.941914906,5988760.2392113935,1207053.6607057499
1830530.8982326172,5988759.946882137,1207053.6605190467
1830531.8545502773,5988759.654552729,1207053.6603323426
1830532.8108678919,5988759.362223166,1207053.6601456394
1830533.7671854596,5988759.0698934505,1207053.6599589358
1830534.7235029791,5988758.777563583,1207053.659772232
1830535.6798204582,5988758.485233562,1207053.6595855288
1830536.6361378834,5988758.19290339,1207053.659398825
1830537.5924552658,5988757.900573064,1207053.6592121213
1830538.5487726007,5988757.608242587,1207053.6590254179
1830539.5050898911,5988757.315911954,1207053.6588387142
1830540.461407131,5988757.0235811705,1207053.6586520106
1830541.417724326,5988756.731250236,1207053.6584653077
1830542.3740414747,5988756.438919146,1207053.6582786038
1830543.3303585744,5988756.146587903,1207053.6580919
1830544.286675632,5988755.854256509,1207053.6579051968
1830545.2429926381,5988755.561924961,1207053.6577184931
1830546.1993096003,5988755.269593261,1207053.6575317895
1830547.1556265138,5988754.977261409,1207053.6573450859
1830548.1119433828,5988754.6849294035,1207053.657158382
1830549.068260204,5988754.392597245,1207053.6569716788
1830550.0245769776,5988754.100264934,1207053.6567849747
1830550.980893704,5988753.80793247,1207053.6565982716
1830551.937210386,5988753.515599853,1207053.656411568
1830552.8935270237,5988753.223267085,1207053.6562248643
1830553.8498436096,5988752.930934163,1207053.656038161
1830554.8061601496,5988752.63860109,1207053.655851457
1830555.762476646,5988752.346267861,1207053.6556647536
1830556.7187930942,5988752.053934482,1207053.65547805
1830557.675109496,5988751.761600949,1207053.6552913464
1830558.6314258506,5988751.469267265,1207053.6551046427
1830559.587742159,5988751.1769334255,1207053.654917939
1830560.5440584186,5988750.884599436,1207053.6547312357
1830561.5003746338,5988750.592265291,1207053.6545445325
1830562.4566908013,5988750.299930995,1207053.6543578287
1830563.4130069222,5988750.007596547,1207053.654171125
1830564.3693229964,5988749.7152619455,1207053.6539844214
1830565.3256390234,5988749.422927191,1207053.6537977178
1830566.281955007,5988749.130592283,1207053.6536110141
1830567.2382709368,5988748.838257224,1207053.6534243107
1830568.1945868281,5988748.545922011,1207053.6532376069
1830569.150902669,5988748.253586646,1207053.6530509035
1830570.1072184616,5988747.961251129,1207053.6528642003
1830571.06353421,5988747.668915458,1207053.6526774964
1830572.019849911,5988747.376579636,1207053.6524907928
1830572.976165566,5988747.084243658,1207053.6523040892
1830573.9324811732,5988746.79190753,1207053.6521173858
1830574.8887967353,5988746.499571249,1207053.6519306824
1830575.845112249,5988746.207234815,1207053.6517439783
1830576.8014277178,5988745.914898228,1207053.6515572749
1830577.7577431365,5988745.622561488,1207053.6513705712
1830578.714058513,5988745.330224596,1207053.6511838678
1830579.6703738405,5988745.037887552,1207053.6509971644
1830580.6266891195,5988744.745550354,1207053.6508104603
1830581.583004355,5988744.453213004,1207053.6506237574
1830582.5393195415,5988744.1608755,1207053.6504370533
1830583.495634682,5988743.868537844,1207053.65025035
1830584.4519497768,5988743.576200035,1207053.6500636463
1830585.4082648254,5988743.283862075,1207053.6498769426
1830586.364579824,5988742.991523961,1207053.649690239
1830587.3208947764,5988742.699185695,1207053.6495035358
1830588.2772096847,5988742.406847275,1207053.649316832
1830589.2335245449,5988742.114508702,1207053.6491301286
1830590.1898393598,5988741.822169978,1207053.6489434252
1830591.1461541269,5988741.529831101,1207053.6487567215
1830592.1024688482,5988741.2374920705,1207053.648570018
1830593.0587835233,5988740.945152887,1207053.648383314
1830594.0150981515,5988740.652813552,1207053.6481966106
1830594.97141273,5988740.360474063,1207053.648009907
1830595.9277272664,5988740.068134423,1207053.6478232036
1830596.884041752,5988739.77579463,1207053.6476365
1830597.8403561935,5988739.483454683,1207053.647449796
1830598.7966705866,5988739.191114582,1207053.6472630927
1830599.7529849333,5988738.898774331,1207053.6470763895
1830600.7092992356,5988738.606433925,1207053.6468896854
1830601.6656134885,5988738.314093371,1207053.646702982
1830602.621927696,5988738.021752658,1207053.6465162784
1830603.5782418556,5988737.729411797,1207053.6463295745
1830604.5345559674,5988737.43707078,1207053.6461428711
1830605.4908700369,5988737.144729612,1207053.6459561673
1830606.4471840572,5988736.852388293,1207053.645769464
1830607.4034980317,5988736.560046818,1207053.6455827607
1830608.3598119584,5988736.267705194,1207053.6453960575
1830609.3161258393,5988735.975363413,1207053.6452093536
1830610.2724396698,5988735.683021483,1207053.6450226496
1830611.22875346,5988735.390679397,1207053.6448359462
1830612.185067199,5988735.098337161,1207053.6446492427
1830613.1413808935,5988734.805994771,1207053.6444625393
1830614.0976945402,5988734.513652229,1207053.6442758355
1830615.0540081393,5988734.221309532,1207053.6440891318
1830616.0103216937,5988733.928966684,1207053.6439024284
1830616.9666352,5988733.636623683,1207053.6437157248
1830617.9229486615,5988733.344280532,1207053.6435290214
1830618.8792620744,5988733.051937225,1207053.6433423175
1830619.8355754407,5988732.759593767,1207053.6431556141
1830620.7918887613,5988732.467250154,1207053.6429689105
1830621.748202036,5988732.17490639,1207053.6427822066
1830622.704515262,5988731.882562473,1207053.6425955032
1830623.6608284405,5988731.590218404,1207053.6424088
1830624.6171415758,5988731.297874182,1207053.6422220964
1830625.573454662,5988731.005529807,1207053.6420353923
1830626.5297677019,5988730.71318528,1207053.641848689
1830627.4860806942,5988730.420840598,1207053.6416619855
1830628.4423936433,5988730.128495765,1207053.641475282
1830629.3987065426,5988729.836150779,1207053.6412885785
1830630.355019397,5988729.543805641,1207053.6411018749
1830631.3113322027,5988729.25146035,1207053.6409151712
1830632.2676449635,5988728.9591149045,1207053.6407284674
1830633.2239576762,5988728.666769308,1207053.6405417642
1830634.1802703433,5988728.374423559,1207053.6403550606
1830635.13658296,5988728.082077657,1207053.6401683567
1830636.0928955341,5988727.789731603,1207053.6399816535
1830637.0492080613,5988727.497385394,1207053.63979495
1830638.0055205422,5988727.205039035,1207053.639608246
1830638.9618329764,5988726.912692522,1207053.6394215429
1830639.918145362,5988726.620345855,1207053.6392348388
1830640.8744577016,5988726.327999039,1207053.6390481358
1830641.8307699948,5988726.035652066,1207053.638861432
1830642.7870822423,5988725.743304943,1207053.6386747283
1830643.7433944412,5988725.450957666,1207053.6384880245
1830644.699706594,5988725.158610237,1207053.638301321
1830645.6560186995,5988724.866262655,1207053.638114618
1830646.6123307615,5988724.57391492,1207053.6379279143
1830647.568642772,5988724.281567032,1207053.6377412102
1830648.524954739,5988723.989218992,1207053.6375545068
1830649.4812666585,5988723.696870799,1207053.6373678031
1830650.4375785317,5988723.404522453,1207053.6371810995
1830651.393890358,5988723.112173957,1207053.6369943963
1830652.3502021367,5988722.819825306,1207053.6368076927
1830653.3065138718,5988722.527476502,1207053.636620989
1830654.2628255573,5988722.235127545,1207053.6364342854
